batch_id,production_date,plant_id,machine_id,glass_type,thickness_mm,furnace_temperature_c,cooling_time_sec,pressure_bar,line_speed_mps,raw_material_quality,operator_shift,energy_consumption_kwh,produced_units,defect_rate,defect_flag,packing_delay_min,shipment_status
771,2024-12-13,Plant_A,M3,Float,8.69,1517.57,53.83,4.73,7.48,0.93,Night,719.06,334,0.0,0,37.07,On-Time
772,2024-11-21,Plant_A,M2,Laminated,9.7,1476.5,39.36,4.85,9.01,0.78,Day,1322.76,399,0.057,1,27.71,On-Time
773,2024-01-28,Plant_B,M3,Laminated,5.14,1579.95,66.98,3.52,7.29,0.91,Day,551.97,696,0.0,0,27.5,On-Time
774,2024-07-27,Plant_A,M2,Float,4.62,1528.16,51.76,2.93,8.98,0.81,Night,1249.73,235,0.0,0,28.56,On-Time
775,2024-06-05,Plant_B,M4,Float,11.92,1464.74,75.13,1.93,4.69,0.93,Night,1271.22,767,0.031,1,55.33,On-Time
776,2024-04-15,Plant_B,M1,Tempered,7.93,1532.94,64.19,3.01,6.45,0.87,Day,986.41,555,0.0,0,10.58,Delayed
777,2024-12-21,Plant_A,M1,Laminated,10.13,1445.79,98.95,4.73,9.53,0.81,Day,635.52,939,0.0,0,6.76,On-Time
778,2024-02-20,Plant_A,M4,Tempered,11.34,1506.14,46.52,2.01,4.66,0.81,Day,1294.66,952,0.0,0,10.25,On-Time
779,2024-12-30,Plant_A,M2,Tempered,4.67,1440.94,85.05,3.26,7.43,0.98,Night,1412.25,522,0.0,0,14.68,Delayed
780,2024-09-28,Plant_B,M2,Laminated,3.32,1501.53,57.2,4.58,9.75,0.96,Night,610.02,406,0.0,0,25.4,Delayed
781,2024-02-04,Plant_A,M3,Tempered,2.09,1470.46,78.95,2.35,5.26,0.88,Day,1368.8,363,0.0,0,26.04,Delayed
782,2024-12-24,Plant_A,M1,Laminated,10.19,1496.25,111.5,1.48,5.79,0.79,Day,547.06,246,0.0,0,51.77,On-Time
783,2024-09-27,Plant_B,M4,Float,3.63,1518.09,112.29,2.06,9.14,0.8,Day,1052.34,959,0.0,0,2.63,Delayed
784,2024-03-09,Plant_A,M3,Float,9.2,1515.99,70.0,2.03,2.71,0.9,Night,500.4,892,0.0,0,4.75,On-Time
785,2024-06-30,Plant_A,M4,Float,3.91,1483.99,61.95,2.28,9.68,0.89,Night,523.43,810,0.0,0,52.5,Delayed
786,2024-12-13,Plant_A,M3,Tempered,5.01,1379.75,38.51,4.03,6.45,0.87,Day,553.58,246,0.0,0,37.35,On-Time
787,2024-06-26,Plant_B,M1,Tempered,4.08,1654.49,55.52,4.79,8.58,0.92,Night,577.99,938,0.02,1,29.57,On-Time
788,2024-07-23,Plant_A,M4,Tempered,3.61,1514.01,118.04,1.63,5.39,0.81,Day,1139.39,268,0.0,0,25.82,Delayed
789,2024-01-23,Plant_B,M3,Float,4.75,1548.33,32.81,4.87,5.74,0.79,Day,862.58,437,0.016,1,59.36,Delayed
790,2024-06-16,Plant_A,M1,Tempered,2.39,1466.18,88.94,2.77,9.54,0.77,Day,1032.09,224,0.053,1,42.17,Delayed
791,2024-06-07,Plant_A,M4,Laminated,2.68,1471.26,96.43,1.76,6.16,0.76,Day,1361.62,370,0.0,0,31.11,On-Time
792,2024-05-18,Plant_A,M1,Laminated,5.52,1469.17,51.07,1.2,3.42,0.9,Night,1033.62,942,0.0,0,23.78,On-Time
793,2024-10-07,Plant_B,M3,Laminated,8.94,1640.8,54.1,2.82,5.24,0.91,Day,1440.64,411,0.04,1,2.53,Delayed
794,2024-01-03,Plant_A,M3,Tempered,6.96,1380.46,79.0,1.67,7.84,1.0,Night,1445.77,821,0.0,0,52.52,On-Time
795,2024-07-01,Plant_B,M2,Tempered,9.04,1595.64,106.46,2.92,4.36,0.85,Night,1079.13,661,0.0,0,54.05,Delayed
796,2024-02-02,Plant_B,M1,Float,8.74,1391.31,86.99,1.4,6.44,0.74,Night,578.7,757,0.0,0,24.17,Delayed
797,2024-01-27,Plant_A,M1,Laminated,7.89,1492.92,45.73,4.95,6.05,0.91,Day,825.42,592,0.0,0,58.55,Delayed
798,2024-07-01,Plant_A,M1,Tempered,4.86,1457.85,68.14,3.6,1.22,0.94,Night,1036.58,546,0.0,0,3.7,On-Time
799,2024-01-05,Plant_A,M1,Tempered,3.62,1515.68,52.49,1.26,7.22,0.87,Night,904.52,665,0.0,0,13.01,Delayed
800,2024-08-13,Plant_B,M3,Float,8.7,1533.3,117.36,1.7,6.37,0.83,Day,946.69,319,0.0,0,49.51,On-Time
801,2024-07-03,Plant_B,M2,Laminated,6.85,1406.56,46.36,1.34,7.43,0.76,Day,1190.08,380,0.0,0,24.95,Delayed
802,2024-05-18,Plant_B,M1,Float,6.69,1520.77,63.09,1.4,3.79,0.9,Day,1165.78,809,0.0,0,27.61,Delayed
803,2024-07-17,Plant_A,M4,Laminated,3.93,1492.07,50.48,2.12,2.15,0.89,Night,575.14,582,0.022,1,38.69,Delayed
804,2024-03-21,Plant_B,M4,Tempered,5.4,1510.88,93.72,3.23,3.3,0.9,Night,616.27,649,0.0,0,26.23,On-Time
805,2024-03-30,Plant_B,M1,Float,4.68,1549.08,119.9,3.43,4.64,0.77,Day,757.1,471,0.0,0,22.04,Delayed
806,2024-03-31,Plant_A,M4,Float,11.14,1513.75,63.15,2.49,4.45,0.95,Day,1150.79,499,0.0,0,20.05,On-Time
807,2024-09-10,Plant_B,M2,Float,10.18,1375.11,74.75,3.67,1.11,0.96,Day,946.74,461,0.0,0,8.29,Delayed
808,2024-01-12,Plant_B,M1,Laminated,6.39,1515.65,74.67,2.61,7.11,0.83,Night,1461.42,504,0.0,0,48.45,On-Time
809,2024-12-18,Plant_B,M1,Laminated,3.09,1417.39,81.25,4.44,1.71,0.72,Day,1350.32,742,0.0,0,40.13,On-Time
810,2024-01-29,Plant_A,M2,Laminated,7.43,1447.99,104.96,1.5,2.17,0.87,Day,1446.38,350,0.0,0,19.62,Delayed
811,2024-03-31,Plant_B,M3,Float,8.07,1512.69,103.85,2.14,3.15,0.94,Day,556.38,438,0.0,0,30.35,On-Time
812,2024-05-31,Plant_A,M2,Laminated,7.6,1455.14,95.58,2.42,6.51,0.88,Night,1047.62,912,0.0,0,15.57,Delayed
813,2024-06-15,Plant_B,M3,Float,2.85,1485.4,75.02,4.36,7.31,0.94,Day,850.98,310,0.0,0,23.62,On-Time
814,2024-06-23,Plant_A,M4,Laminated,3.92,1479.81,35.51,3.36,9.9,0.75,Night,546.68,985,0.0,0,15.16,Delayed
815,2024-06-28,Plant_A,M1,Laminated,10.3,1512.85,66.8,3.65,5.18,0.89,Night,949.6,346,0.0,0,30.47,Delayed
816,2024-08-03,Plant_B,M3,Tempered,7.29,1505.88,102.95,3.94,6.97,0.73,Night,1220.62,755,0.0,0,53.65,On-Time
817,2024-03-11,Plant_B,M3,Float,11.2,1494.57,78.81,1.59,7.72,0.7,Day,668.6,314,0.0,0,42.86,Delayed
818,2024-11-11,Plant_B,M1,Tempered,11.17,1481.09,93.49,3.69,4.55,0.7,Day,620.16,799,0.0,0,40.51,Delayed
819,2024-02-17,Plant_B,M1,Laminated,6.17,1508.27,36.68,1.77,8.56,0.92,Day,1394.76,216,0.0,0,59.41,Delayed
820,2024-12-26,Plant_A,M4,Laminated,4.09,1587.31,31.06,4.99,3.53,0.9,Day,676.68,293,0.0,0,54.24,Delayed
821,2024-08-05,Plant_B,M2,Float,5.2,1448.73,86.23,2.35,2.9,0.79,Day,678.84,637,0.0,0,23.83,On-Time
822,2024-10-29,Plant_A,M4,Laminated,4.45,1527.97,70.36,2.28,7.7,0.99,Night,938.03,730,0.087,1,33.95,On-Time
823,2024-09-13,Plant_B,M2,Tempered,3.57,1506.89,88.55,4.56,4.96,0.97,Day,1250.67,260,0.0,0,36.19,On-Time
824,2024-10-17,Plant_A,M4,Float,5.26,1597.83,118.52,3.67,1.39,0.8,Day,1123.31,756,0.0,0,1.43,Delayed
825,2024-01-13,Plant_B,M3,Tempered,6.5,1464.87,53.64,1.66,7.2,0.85,Night,700.15,554,0.0,0,35.51,Delayed
826,2024-05-28,Plant_B,M3,Tempered,2.72,1404.73,43.27,1.29,8.31,0.93,Night,1253.31,491,0.0,0,40.16,Delayed
827,2024-02-15,Plant_B,M2,Tempered,6.77,1482.26,85.93,4.11,5.5,0.81,Day,777.43,379,0.0,0,41.57,On-Time
828,2024-08-05,Plant_A,M2,Float,10.71,1505.47,60.81,4.08,6.05,0.96,Day,1027.81,577,0.057,1,34.67,Delayed
829,2024-07-12,Plant_B,M4,Laminated,9.49,1616.05,73.42,1.37,7.91,0.92,Night,811.7,222,0.038,1,50.27,On-Time
830,2024-01-11,Plant_B,M4,Tempered,2.72,1530.17,109.3,2.03,6.34,0.98,Day,1178.12,765,0.0,0,41.37,On-Time
831,2024-09-30,Plant_B,M4,Float,5.44,1536.94,61.98,1.2,1.28,0.87,Day,1262.03,666,0.0,0,50.45,On-Time
832,2024-07-21,Plant_A,M1,Float,2.33,1564.02,63.01,1.95,5.03,0.72,Day,1454.13,535,0.03,1,55.34,Delayed
833,2024-02-18,Plant_A,M2,Float,6.26,1501.69,113.77,1.02,7.73,0.97,Night,639.72,324,0.0,0,25.47,On-Time
834,2024-07-14,Plant_B,M3,Tempered,11.34,1515.14,78.81,3.11,2.27,0.7,Day,1310.14,439,0.0,0,38.03,On-Time
835,2024-01-09,Plant_A,M2,Tempered,11.15,1531.23,37.08,3.42,2.48,0.92,Day,801.23,502,0.0,0,35.97,On-Time
836,2024-08-13,Plant_A,M2,Float,3.71,1444.95,96.75,2.21,6.96,0.75,Day,1188.12,821,0.0,0,25.52,Delayed
837,2024-02-18,Plant_B,M2,Laminated,4.47,1457.69,109.35,4.57,2.77,0.88,Day,587.72,654,0.0,0,42.8,Delayed
838,2024-06-30,Plant_B,M3,Laminated,8.59,1544.16,86.22,2.13,4.4,0.73,Night,1219.02,796,0.0,0,42.53,Delayed
839,2024-02-05,Plant_B,M4,Float,4.49,1441.42,32.32,2.36,8.23,0.97,Night,1018.22,385,0.051,1,1.85,Delayed
840,2024-10-26,Plant_A,M3,Tempered,10.79,1437.97,31.17,4.78,5.4,0.8,Day,1424.22,831,0.0,0,34.89,On-Time
841,2024-07-14,Plant_B,M2,Laminated,7.49,1481.85,88.7,3.91,1.01,0.98,Day,664.53,575,0.0,0,15.81,Delayed
842,2024-12-17,Plant_B,M4,Tempered,2.38,1428.35,41.07,4.95,3.84,0.73,Night,606.99,714,0.0,0,51.27,Delayed
843,2024-07-04,Plant_A,M2,Float,4.57,1425.88,76.44,2.01,9.46,0.97,Day,1066.81,645,0.0,0,22.87,On-Time
844,2024-06-04,Plant_A,M3,Float,6.12,1481.2,95.48,2.81,8.71,0.98,Night,835.95,484,0.0,0,5.7,On-Time
845,2024-10-24,Plant_B,M2,Laminated,4.0,1432.84,108.89,1.63,5.1,0.88,Day,1191.86,202,0.0,0,52.15,On-Time
846,2024-02-05,Plant_A,M2,Tempered,7.68,1480.22,69.56,1.27,5.18,0.95,Day,1114.54,768,0.0,0,29.64,Delayed
847,2024-10-07,Plant_B,M3,Laminated,3.18,1549.07,56.62,2.98,4.79,0.82,Night,731.35,374,0.0,0,11.8,Delayed
848,2024-04-08,Plant_A,M2,Laminated,2.55,1533.47,47.83,1.04,6.65,0.79,Night,1473.14,666,0.0,0,20.75,Delayed
849,2024-09-01,Plant_A,M3,Float,5.58,1504.41,78.92,3.62,4.48,0.89,Night,544.77,567,0.0,0,27.43,Delayed
850,2024-04-05,Plant_A,M1,Float,7.5,1548.7,109.9,1.42,8.4,0.76,Day,894.08,569,0.0,0,24.01,On-Time
851,2024-12-11,Plant_B,M2,Tempered,3.5,1571.08,69.74,2.96,8.64,0.91,Night,990.45,980,0.0,0,53.1,On-Time
852,2024-10-04,Plant_A,M4,Float,7.77,1500.84,49.9,2.08,8.23,0.71,Day,1492.09,507,0.0,0,47.76,Delayed
853,2024-09-27,Plant_B,M2,Tempered,5.95,1552.19,67.16,3.15,1.44,0.7,Night,744.8,781,0.071,1,7.28,On-Time
854,2024-09-24,Plant_B,M4,Float,3.14,1498.93,66.99,3.59,7.41,0.75,Night,579.59,273,0.0,0,15.64,Delayed
855,2024-09-19,Plant_B,M1,Laminated,10.53,1518.57,45.2,4.29,7.92,0.88,Night,837.2,280,0.0,0,7.31,On-Time
856,2024-04-12,Plant_A,M2,Float,7.1,1524.77,82.67,2.44,5.28,0.81,Night,1141.01,268,0.0,0,9.84,Delayed
857,2024-08-12,Plant_B,M4,Tempered,5.81,1517.19,95.6,4.73,3.51,0.99,Night,563.26,489,0.0,0,3.43,On-Time
858,2024-04-02,Plant_B,M3,Tempered,10.94,1450.58,77.68,3.68,8.48,0.75,Night,538.59,512,0.0,0,18.9,On-Time
859,2024-09-04,Plant_B,M2,Laminated,3.29,1619.6,32.79,2.1,1.3,0.83,Night,1395.1,924,0.0,0,38.22,On-Time
860,2024-06-04,Plant_B,M1,Float,3.62,1461.63,111.53,3.06,2.38,0.98,Day,1257.47,303,0.0,0,42.55,On-Time
861,2024-03-02,Plant_A,M4,Tempered,4.0,1533.26,49.78,2.75,8.04,0.94,Night,953.26,839,0.0,0,50.32,Delayed
862,2024-07-11,Plant_B,M3,Float,8.55,1448.95,50.56,2.1,3.83,0.74,Night,773.16,484,0.0,0,27.32,Delayed
863,2024-11-06,Plant_B,M1,Tempered,11.08,1515.33,91.86,1.38,9.3,0.87,Day,863.73,255,0.0,0,15.44,On-Time
864,2024-06-14,Plant_B,M4,Float,8.94,1472.46,33.57,4.36,5.03,0.89,Night,721.24,907,0.0,0,46.33,Delayed
865,2024-07-02,Plant_A,M4,Tempered,6.73,1459.11,110.47,2.99,8.58,0.94,Night,910.5,343,0.0,0,24.36,Delayed
866,2024-10-07,Plant_B,M2,Laminated,10.26,1610.21,50.49,3.1,8.25,0.81,Day,1142.21,593,0.032,1,6.56,Delayed
867,2024-07-16,Plant_A,M2,Tempered,9.94,1486.0,106.96,2.39,9.76,0.99,Night,768.28,972,0.0,0,42.3,Delayed
868,2024-01-19,Plant_A,M3,Tempered,6.51,1475.45,39.07,3.83,1.28,0.96,Night,638.65,414,0.0,0,10.54,Delayed
869,2024-06-10,Plant_A,M4,Tempered,11.6,1548.67,65.79,2.35,3.11,0.84,Day,1051.83,562,0.0,0,15.43,On-Time
870,2024-03-09,Plant_A,M4,Laminated,11.49,1531.19,45.28,4.86,1.13,0.84,Day,833.37,398,0.0,0,34.24,Delayed
871,2024-01-25,Plant_A,M3,Laminated,6.36,1578.68,91.73,4.33,3.25,0.88,Night,1085.19,800,0.0,0,29.16,Delayed
872,2024-08-30,Plant_B,M3,Laminated,5.14,1471.21,42.77,1.86,1.95,0.9,Day,1160.73,361,0.0,0,43.78,Delayed
873,2024-02-08,Plant_A,M4,Float,2.52,1604.94,117.85,3.13,9.15,0.72,Night,691.05,963,0.0,0,35.09,Delayed
874,2024-04-22,Plant_A,M2,Float,10.16,1430.73,118.94,2.56,1.43,0.94,Night,1104.38,295,0.0,0,29.69,Delayed
875,2024-11-02,Plant_A,M4,Tempered,9.42,1499.89,57.47,4.89,6.97,0.82,Day,780.46,333,0.0,0,14.53,Delayed
876,2024-01-24,Plant_A,M3,Float,3.72,1578.4,77.69,2.16,6.66,0.74,Night,1154.94,759,0.0,0,0.01,On-Time
877,2024-01-26,Plant_A,M1,Laminated,3.27,1536.88,84.77,4.88,4.36,0.9,Day,563.54,570,0.046,1,57.83,On-Time
878,2024-03-17,Plant_A,M4,Float,7.39,1464.71,55.91,1.48,7.33,0.89,Night,873.94,514,0.0,0,1.33,On-Time
879,2024-02-21,Plant_B,M3,Tempered,5.04,1488.35,52.7,3.14,8.41,0.73,Night,1443.02,809,0.0,0,10.88,Delayed
880,2024-05-25,Plant_B,M4,Laminated,9.12,1527.41,64.65,2.61,8.05,0.99,Night,626.66,415,0.0,0,28.86,Delayed
881,2024-03-06,Plant_A,M1,Tempered,5.76,1475.47,91.7,2.74,2.75,0.94,Night,1302.56,462,0.054,1,17.91,Delayed
882,2024-09-23,Plant_B,M1,Float,8.38,1492.5,55.93,1.94,7.57,0.71,Night,594.77,286,0.011,1,9.18,On-Time
883,2024-11-09,Plant_B,M4,Float,2.69,1478.02,114.25,3.08,4.28,0.96,Day,894.99,716,0.0,0,12.44,Delayed
884,2024-03-27,Plant_A,M1,Float,5.78,1470.23,58.5,3.71,3.61,0.87,Day,565.89,637,0.0,0,24.44,On-Time
885,2024-03-06,Plant_A,M2,Laminated,11.37,1575.63,52.96,1.51,1.53,0.79,Night,657.66,512,0.026,1,45.65,Delayed
886,2024-11-24,Plant_B,M2,Tempered,2.16,1443.42,80.2,2.52,5.56,0.87,Day,813.37,518,0.0,0,44.0,On-Time
887,2024-12-08,Plant_A,M2,Float,10.71,1485.79,79.62,2.44,2.13,0.88,Day,1025.14,475,0.0,0,27.11,On-Time
888,2024-04-29,Plant_B,M4,Float,9.97,1537.67,83.14,1.39,5.93,0.91,Day,1292.7,322,0.0,0,9.16,Delayed
889,2024-04-09,Plant_B,M1,Laminated,9.1,1412.77,90.25,1.86,6.32,0.97,Day,1297.8,335,0.0,0,58.71,On-Time
890,2024-04-17,Plant_B,M1,Tempered,2.11,1453.92,86.05,2.65,8.74,0.78,Night,1481.03,272,0.0,0,47.61,Delayed
891,2024-04-12,Plant_A,M1,Laminated,2.86,1528.41,31.98,4.27,1.13,0.9,Day,865.09,467,0.0,0,41.76,Delayed
892,2024-05-17,Plant_B,M2,Tempered,5.42,1465.2,39.72,1.28,6.3,0.86,Night,1242.2,884,0.0,0,25.35,On-Time
893,2024-03-06,Plant_B,M4,Float,5.98,1544.78,106.26,2.77,1.16,0.72,Night,1010.39,450,0.0,0,41.59,On-Time
894,2024-08-24,Plant_A,M1,Float,2.71,1412.98,47.04,4.09,8.57,0.89,Day,1144.42,666,0.0,0,49.71,Delayed
895,2024-07-16,Plant_A,M4,Laminated,9.88,1543.92,49.34,1.16,2.81,0.75,Night,837.75,679,0.0,0,30.51,Delayed
896,2024-09-23,Plant_B,M3,Float,6.77,1449.28,54.36,1.12,6.45,0.82,Night,798.67,758,0.0,0,44.8,On-Time
897,2024-11-26,Plant_B,M2,Laminated,10.58,1444.91,92.66,1.82,4.97,0.72,Night,1325.31,677,0.021,1,54.19,Delayed
898,2024-03-31,Plant_B,M3,Tempered,10.64,1499.25,71.81,3.98,6.58,0.94,Day,931.81,667,0.0,0,27.75,On-Time
899,2024-11-05,Plant_B,M2,Laminated,11.41,1350.53,100.66,4.29,5.99,0.75,Night,967.76,492,0.0,0,45.18,On-Time
900,2024-12-15,Plant_B,M1,Float,10.11,1445.51,32.95,2.87,6.82,0.95,Night,549.27,203,0.087,1,32.9,Delayed
901,2024-01-29,Plant_A,M4,Laminated,3.97,1442.45,77.78,1.21,2.43,0.94,Day,632.6,807,0.0,0,27.2,Delayed
902,2024-09-26,Plant_A,M2,Tempered,7.17,1451.77,98.72,2.79,8.11,0.89,Night,613.1,777,0.0,0,26.22,Delayed
903,2024-11-26,Plant_A,M2,Float,5.97,1525.7,64.93,1.68,3.04,0.87,Night,923.44,301,0.0,0,10.24,On-Time
904,2024-04-25,Plant_A,M4,Float,8.63,1577.53,106.73,2.03,5.42,0.99,Night,833.24,319,0.064,1,5.41,On-Time
905,2024-03-17,Plant_B,M3,Tempered,8.06,1545.9,93.37,3.36,5.05,0.96,Day,1456.84,760,0.0,0,55.89,On-Time
906,2024-11-19,Plant_A,M1,Float,7.83,1534.35,78.45,2.82,2.88,0.7,Day,741.51,948,0.0,0,22.8,Delayed
907,2024-04-03,Plant_B,M4,Tempered,6.48,1445.49,34.32,4.1,6.14,0.93,Day,649.86,307,0.0,0,15.22,Delayed
908,2024-03-24,Plant_A,M4,Tempered,4.28,1492.89,31.04,1.52,3.78,0.74,Day,1485.86,233,0.0,0,7.82,Delayed
909,2024-12-15,Plant_B,M1,Float,3.99,1466.43,107.62,4.85,3.22,0.84,Night,522.13,807,0.0,0,24.84,On-Time
910,2024-07-27,Plant_A,M1,Float,4.7,1506.75,48.62,3.62,4.75,0.75,Night,1189.11,506,0.0,0,51.52,On-Time
911,2024-05-17,Plant_B,M4,Float,3.17,1532.95,40.35,3.78,4.97,0.98,Day,641.61,211,0.0,0,22.92,Delayed
912,2024-05-12,Plant_A,M3,Float,11.57,1554.24,59.7,4.85,9.11,0.78,Day,1303.54,363,0.1,1,15.16,Delayed
913,2024-12-04,Plant_A,M4,Tempered,6.37,1406.3,31.37,1.88,3.54,0.83,Night,671.1,255,0.089,1,42.29,On-Time
914,2024-12-01,Plant_B,M2,Tempered,2.85,1509.22,88.51,3.61,9.61,0.7,Day,747.93,251,0.0,0,55.93,Delayed
915,2024-11-29,Plant_B,M3,Laminated,9.21,1486.59,76.25,1.93,2.63,0.94,Day,635.04,740,0.0,0,56.31,On-Time
916,2024-12-10,Plant_B,M4,Laminated,3.86,1508.73,118.02,4.98,6.0,0.75,Day,816.1,926,0.048,1,18.56,On-Time
917,2024-08-28,Plant_A,M3,Float,4.81,1538.73,55.91,1.74,6.87,0.91,Night,1188.03,672,0.0,0,15.13,Delayed
918,2024-11-09,Plant_A,M3,Laminated,11.56,1508.96,113.1,2.83,8.62,0.84,Day,924.39,348,0.0,0,25.58,On-Time
919,2024-03-23,Plant_A,M3,Float,7.37,1497.7,100.32,3.72,6.72,0.97,Day,518.03,706,0.0,0,47.24,Delayed
920,2024-03-10,Plant_B,M4,Float,7.41,1480.32,59.15,1.55,8.99,0.84,Day,1378.12,829,0.0,0,40.45,Delayed
921,2024-05-19,Plant_A,M4,Float,10.04,1446.8,76.23,4.21,4.36,0.82,Day,595.69,414,0.0,0,5.46,On-Time
922,2024-02-04,Plant_A,M1,Tempered,8.48,1583.05,67.19,2.62,7.12,0.72,Day,1093.71,952,0.0,0,49.69,On-Time
923,2024-03-11,Plant_B,M3,Laminated,3.71,1514.53,109.37,2.94,5.88,0.98,Night,1399.91,872,0.0,0,16.46,On-Time
924,2024-12-18,Plant_B,M4,Tempered,5.93,1536.98,64.9,2.15,3.42,0.96,Night,569.86,432,0.0,0,10.37,Delayed
925,2024-09-15,Plant_B,M3,Laminated,5.45,1495.41,99.16,4.54,2.99,0.84,Night,970.32,710,0.0,0,45.77,Delayed
926,2024-04-29,Plant_B,M2,Tempered,7.13,1491.24,90.37,4.39,1.09,0.82,Night,1407.24,442,0.077,1,32.57,On-Time
927,2024-02-15,Plant_B,M4,Laminated,7.3,1514.51,88.98,2.67,7.43,0.96,Day,654.68,754,0.0,0,24.48,Delayed
928,2024-08-22,Plant_A,M3,Tempered,8.87,1392.34,52.49,3.56,8.9,0.83,Day,1411.02,686,0.0,0,6.37,Delayed
929,2024-07-03,Plant_B,M3,Float,4.33,1500.53,106.36,1.08,6.44,0.78,Night,1362.33,749,0.0,0,41.21,Delayed
930,2024-04-29,Plant_A,M3,Float,8.74,1433.2,49.93,1.14,4.68,0.79,Day,1308.98,245,0.0,0,27.42,On-Time
931,2024-03-21,Plant_A,M1,Float,8.07,1558.41,68.25,2.1,3.39,0.86,Night,949.15,658,0.05,1,5.47,On-Time
932,2024-06-11,Plant_B,M1,Laminated,9.19,1518.61,49.24,1.79,4.71,0.77,Day,1083.86,397,0.0,0,26.93,On-Time
933,2024-06-17,Plant_B,M2,Float,7.37,1476.54,109.24,2.73,4.71,0.71,Night,997.98,294,0.0,0,33.53,On-Time
934,2024-06-15,Plant_B,M2,Laminated,9.07,1479.8,45.97,2.01,8.3,0.98,Day,635.93,220,0.0,0,12.85,On-Time
935,2024-11-24,Plant_B,M1,Float,2.6,1456.81,93.89,3.13,2.29,0.7,Day,1308.16,331,0.0,0,36.37,On-Time
936,2024-02-07,Plant_A,M1,Tempered,5.37,1478.85,82.69,2.26,1.78,0.77,Day,688.06,480,0.0,0,39.5,On-Time
937,2024-10-06,Plant_B,M2,Laminated,4.64,1500.6,84.52,4.85,6.31,0.84,Night,1073.4,652,0.094,1,49.7,Delayed
938,2024-06-11,Plant_B,M3,Float,5.23,1484.62,51.35,2.05,5.54,0.92,Night,1003.22,781,0.0,0,43.41,Delayed
939,2024-10-21,Plant_B,M4,Float,10.06,1548.71,68.39,4.56,8.61,0.86,Night,1191.51,448,0.0,0,29.74,Delayed
940,2024-03-11,Plant_A,M3,Float,5.13,1437.52,97.83,1.88,4.5,0.96,Day,1224.42,724,0.0,0,12.88,Delayed
941,2024-03-07,Plant_B,M3,Float,5.56,1458.37,96.9,2.01,5.09,0.82,Day,1482.08,514,0.0,0,4.8,On-Time
942,2024-07-07,Plant_A,M4,Tempered,2.9,1472.25,83.17,3.4,4.77,0.83,Day,553.93,983,0.0,0,30.28,Delayed
943,2024-12-19,Plant_B,M2,Laminated,3.5,1511.53,47.68,2.01,2.56,0.99,Day,1354.62,839,0.0,0,19.65,Delayed
944,2024-05-31,Plant_B,M4,Tempered,4.1,1458.05,74.27,1.08,7.04,0.86,Day,1398.64,343,0.0,0,48.25,On-Time
945,2024-01-24,Plant_B,M4,Float,9.92,1486.67,45.31,2.02,3.37,0.87,Day,911.41,713,0.0,0,7.58,Delayed
946,2024-07-03,Plant_B,M4,Laminated,11.74,1451.01,50.76,4.09,4.05,0.74,Night,1357.89,609,0.038,1,39.53,Delayed
947,2024-01-27,Plant_A,M4,Tempered,7.66,1475.23,95.9,1.35,7.01,0.97,Day,557.79,808,0.0,0,43.0,On-Time
948,2024-07-18,Plant_A,M4,Laminated,6.37,1332.62,66.32,1.55,5.56,0.74,Day,976.62,262,0.0,0,15.5,Delayed
949,2024-08-19,Plant_B,M2,Laminated,6.81,1485.65,99.11,1.16,2.11,0.76,Day,901.95,306,0.0,0,20.78,On-Time
950,2024-07-27,Plant_A,M1,Laminated,8.55,1557.52,93.84,3.34,4.22,0.87,Day,842.27,893,0.018,1,59.57,Delayed
951,2024-03-05,Plant_B,M4,Tempered,3.27,1550.5,59.61,2.57,3.36,0.8,Night,910.7,995,0.0,0,30.69,Delayed
952,2024-08-24,Plant_B,M2,Laminated,11.44,1433.42,33.77,3.01,6.26,0.98,Night,549.16,415,0.062,1,51.22,Delayed
953,2024-06-10,Plant_B,M2,Tempered,4.42,1511.5,89.15,2.76,1.4,0.98,Day,970.3,304,0.0,0,41.39,On-Time
954,2024-02-03,Plant_B,M4,Tempered,6.82,1506.17,41.19,1.86,1.58,0.87,Day,1122.03,493,0.0,0,49.03,On-Time
955,2024-11-21,Plant_B,M4,Float,10.61,1464.1,80.9,3.6,4.15,0.98,Day,633.97,898,0.0,0,0.26,Delayed
956,2024-10-31,Plant_A,M1,Laminated,11.25,1585.46,40.13,1.38,4.0,0.81,Night,714.3,681,0.0,0,26.57,On-Time
957,2024-11-10,Plant_A,M4,Float,2.34,1549.76,92.07,3.9,7.28,0.79,Night,599.66,958,0.035,1,49.91,On-Time
958,2024-12-13,Plant_B,M1,Laminated,11.8,1471.09,74.45,1.04,2.26,0.8,Day,1078.59,466,0.0,0,56.6,On-Time
959,2024-02-06,Plant_B,M2,Laminated,5.65,1502.62,97.99,3.43,6.64,0.89,Day,1128.72,576,0.0,0,59.18,On-Time
960,2024-06-19,Plant_B,M2,Float,9.32,1503.85,99.93,4.49,2.94,0.73,Day,982.89,521,0.056,1,49.75,Delayed
961,2024-11-03,Plant_B,M3,Laminated,6.44,1549.01,33.44,3.46,8.45,0.75,Night,1094.33,814,0.0,0,9.85,On-Time
962,2024-03-01,Plant_B,M2,Tempered,3.23,1628.28,118.2,2.57,3.05,0.75,Day,1167.6,290,0.0,0,38.61,Delayed
963,2024-11-10,Plant_B,M2,Float,2.88,1487.85,58.2,2.85,4.51,0.96,Day,1429.26,629,0.0,0,51.84,Delayed
